ocel_id,ocel_type
confirm_o-991863,confirm order
place_o-991868,place order
out_of_stock_i-887121,item out of stock
confirm_o-991864,confirm order
pick_i-886994,pick item
pick_i-886472,pick item
pick_i-887153,pick item
reorder_i-887106,reorder item
confirm_o-991866,confirm order
pick_i-887134,pick item
create_p-661032,create package
pick_i-887156,pick item
pick_i-887163,pick item
place_o-991869,place order
reorder_i-887077,reorder item
pick_i-886937,pick item
pick_i-886689,pick item
send_p-661031,send package
pick_i-887189,pick item
pay_o-991850,pay order
pick_i-887187,pick item
create_p-661033,create package
out_of_stock_i-887181,item out of stock
pay_o-991664,pay order
out_of_stock_i-887183,item out of stock
out_of_stock_i-887154,item out of stock
pick_i-887105,pick item
pick_i-887171,pick item
pay_o-991688,pay order
pick_i-887179,pick item
pick_i-887159,pick item
pick_i-887165,pick item
create_p-661034,create package
pick_i-887172,pick item
deliver_p-661026,package delivered
pay_o-991836,pay order
reorder_i-887121,reorder item
place_o-991870,place order
deliver_p-661024,package delivered
confirm_o-991865,confirm order
send_p-661032,send package
fail_p-661031_277,failed delivery
deliver_p-661029,package delivered
pick_i-887133,pick item
reminder_o-991487_482,payment reminder
place_o-991871,place order
pick_i-886669,pick item
pick_i-887118,pick item
pay_o-991729,pay order
pick_i-887188,pick item
send_p-661034,send package
pick_i-887046,pick item
pick_i-887136,pick item
fail_p-661032_278,failed delivery
pick_i-886987,pick item
pick_i-886838,pick item
create_p-661035,create package
place_o-991872,place order
pick_i-887200,pick item
pick_i-887068,pick item
pick_i-887170,pick item
deliver_p-661027,package delivered
pay_o-991777,pay order
reorder_i-887127,reorder item
reorder_i-887079,reorder item
out_of_stock_i-887116,item out of stock
reorder_i-887181,reorder item
pick_i-887192,pick item
deliver_p-661032,package delivered
place_o-991873,place order
pick_i-887137,pick item
pick_i-887190,pick item
place_o-991874,place order
pay_o-991829,pay order
pick_i-886853,pick item
pick_i-886966,pick item
place_o-991875,place order
reminder_o-991626_483,payment reminder
reminder_o-991633_484,payment reminder
place_o-991876,place order
create_p-661036,create package
place_o-991877,place order
confirm_o-991868,confirm order
pick_i-887152,pick item
out_of_stock_i-887149,item out of stock
place_o-991878,place order
reminder_o-991757_485,payment reminder
pick_i-886741,pick item
pick_i-887123,pick item
deliver_p-661034,package delivered
confirm_o-991873,confirm order
confirm_o-991878,confirm order
pick_i-886936,pick item
pick_i-887100,pick item
pick_i-887122,pick item
pick_i-887210,pick item
pick_i-887191,pick item
create_p-661037,create package
place_o-991879,place order
out_of_stock_i-887067,item out of stock
confirm_o-991879,confirm order
pick_i-886756,pick item
pick_i-887013,pick item
out_of_stock_i-887178,item out of stock
confirm_o-991877,confirm order
pay_o-991865,pay order
send_p-661030,send package
pick_i-886563,pick item
confirm_o-991870,confirm order
pick_i-887145,pick item
pick_i-887215,pick item
confirm_o-991872,confirm order
fail_p-661030_279,failed delivery
fail_p-661031_280,failed delivery
pick_i-887182,pick item
confirm_o-991869,confirm order
out_of_stock_i-887226,item out of stock
send_p-661033,send package
place_o-991880,place order
reminder_o-991759_486,payment reminder
reorder_i-887183,reorder item
pick_i-887120,pick item
pick_i-887198,pick item
confirm_o-991880,confirm order
pay_o-991817,pay order
pick_i-887223,pick item
place_o-991881,place order
pick_i-887197,pick item
reorder_i-887143,reorder item
reorder_i-887178,reorder item
out_of_stock_i-887212,item out of stock
pay_o-991785,pay order
pick_i-887185,pick item
create_p-661038,create package
confirm_o-991875,confirm order
pick_i-887221,pick item
reorder_i-887158,reorder item
pay_o-991626,pay order
confirm_o-991867,confirm order
pick_i-887209,pick item
pick_i-887224,pick item
confirm_o-991881,confirm order
reorder_i-887067,reorder item
pick_i-887227,pick item
create_p-661039,create package
reminder_o-991747_487,payment reminder
place_o-991882,place order
pick_i-887160,pick item
pick_i-886977,pick item
send_p-661039,send package
pick_i-886897,pick item
send_p-661035,send package
pick_i-887208,pick item
pick_i-887211,pick item
confirm_o-991876,confirm order
pick_i-887204,pick item
reorder_i-887116,reorder item
pay_o-991864,pay order
reminder_o-991765_488,payment reminder
reorder_i-887130,reorder item
reorder_i-887154,reorder item
pick_i-887233,pick item
deliver_p-661033,package delivered
place_o-991883,place order
pick_i-887244,pick item
create_p-661040,create package
pick_i-887116,pick item
pick_i-887217,pick item
reorder_i-887076,reorder item
out_of_stock_i-887169,item out of stock
send_p-661037,send package
pay_o-991834,pay order
reorder_i-887226,reorder item
pick_i-887206,pick item
place_o-991884,place order
confirm_o-991884,confirm order
out_of_stock_i-887112,item out of stock
pick_i-887213,pick item
place_o-991885,place order
pay_o-991884,pay order
pick_i-887115,pick item
reorder_i-887112,reorder item
place_o-991886,place order
pick_i-886836,pick item
pick_i-887219,pick item
pick_i-887232,pick item
out_of_stock_i-887239,item out of stock
pick_i-887141,pick item
create_p-661041,create package
pick_i-887207,pick item
pick_i-887242,pick item
pick_i-887235,pick item
deliver_p-661039,package delivered
pick_i-887238,pick item
create_p-661042,create package
pick_i-887186,pick item
send_p-661036,send package
fail_p-661037_281,failed delivery
pick_i-887250,pick item
confirm_o-991874,confirm order
place_o-991887,place order
pick_i-887259,pick item
deliver_p-661031,package delivered
pick_i-887203,pick item
pick_i-887257,pick item
reminder_o-991769_489,payment reminder
fail_p-661030_282,failed delivery
send_p-661038,send package
deliver_p-661030,package delivered
pick_i-887258,pick item
pick_i-887201,pick item
reorder_i-887096,reorder item
send_p-661042,send package
out_of_stock_i-887251,item out of stock
pick_i-887216,pick item
confirm_o-991882,confirm order
place_o-991888,place order
deliver_p-661036,package delivered
pick_i-887255,pick item
pick_i-887174,pick item
pick_i-886376,pick item
create_p-661043,create package
pick_i-887253,pick item
pick_i-887218,pick item
pick_i-887220,pick item
reorder_i-887169,reorder item
pick_i-887175,pick item
pick_i-887256,pick item
pay_o-991862,pay order
deliver_p-661035,package delivered
place_o-991889,place order
send_p-661041,send package
pick_i-887240,pick item
reorder_i-887251,reorder item
reorder_i-887101,reorder item
pick_i-887249,pick item
create_p-661044,create package
pay_o-991869,pay order
confirm_o-991887,confirm order
confirm_o-991888,confirm order
send_p-661043,send package
place_o-991890,place order
pay_o-991618,pay order
pick_i-887272,pick item
confirm_o-991871,confirm order
pick_i-887226,pick item
pick_i-887151,pick item
pick_i-887195,pick item
pick_i-887234,pick item
fail_p-661042_283,failed delivery
reorder_i-887239,reorder item
pay_o-991873,pay order
pick_i-887262,pick item
pay_o-991716,pay order
place_o-991891,place order
pay_o-991728,pay order
confirm_o-991889,confirm order
pick_i-887266,pick item
confirm_o-991886,confirm order
confirm_o-991890,confirm order
place_o-991892,place order
send_p-661044,send package
pick_i-887260,pick item
place_o-991893,place order
pay_o-991730,pay order
pay_o-991757,pay order
pick_i-887274,pick item
deliver_p-661041,package delivered
pay_o-991877,pay order
pick_i-887237,pick item
place_o-991894,place order
confirm_o-991883,confirm order
fail_p-661037_284,failed delivery
pick_i-887269,pick item
deliver_p-661038,package delivered
out_of_stock_i-887193,item out of stock
send_p-661040,send package
pick_i-887246,pick item
create_p-661045,create package
pay_o-991889,pay order
place_o-991895,place order
pick_i-887279,pick item
deliver_p-661044,package delivered
pick_i-887241,pick item
pay_o-991844,pay order
deliver_p-661043,package delivered
pick_i-887245,pick item
confirm_o-991893,confirm order
pick_i-887291,pick item
fail_p-661042_285,failed delivery
pick_i-887254,pick item
confirm_o-991892,confirm order
place_o-991896,place order
pick_i-887062,pick item
pick_i-887101,pick item
reorder_i-887193,reorder item
deliver_p-661040,package delivered
pick_i-887273,pick item
pick_i-887194,pick item
confirm_o-991894,confirm order
reorder_i-887212,reorder item
pick_i-887282,pick item
create_p-661046,create package
place_o-991897,place order
deliver_p-661042,package delivered
pay_o-991845,pay order
pick_i-887285,pick item
fail_p-661037_286,failed delivery
pick_i-887277,pick item
out_of_stock_i-887290,item out of stock
pick_i-886982,pick item
pick_i-887294,pick item
pick_i-887264,pick item
pay_o-991831,pay order
pick_i-887199,pick item
create_p-661047,create package
pick_i-887154,pick item
pay_o-991782,pay order
reminder_o-991770_490,payment reminder
place_o-991898,place order
confirm_o-991895,confirm order
pick_i-887184,pick item
pick_i-887295,pick item
confirm_o-991898,confirm order
pick_i-887225,pick item
create_p-661048,create package
pick_i-887289,pick item
create_p-661049,create package
reminder_o-991659_491,payment reminder
place_o-991899,place order
pick_i-887265,pick item
send_p-661046,send package
send_p-661045,send package
pick_i-887202,pick item
pick_i-887229,pick item
send_p-661048,send package
place_o-991900,place order
place_o-991901,place order
pay_o-991888,pay order
pick_i-887286,pick item
create_p-661050,create package
pay_o-991759,pay order
pick_i-887248,pick item
confirm_o-991885,confirm order
pick_i-887275,pick item
deliver_p-661045,package delivered
pick_i-887301,pick item
place_o-991902,place order
pick_i-887292,pick item
pick_i-887214,pick item
pay_o-991830,pay order
reminder_o-991779_492,payment reminder
pick_i-887247,pick item
create_p-661051,create package
pick_i-887263,pick item
place_o-991903,place order
pick_i-887002,pick item
send_p-661047,send package
fail_p-661048_287,failed delivery
pay_o-991893,pay order
pick_i-887278,pick item
pick_i-887306,pick item
pay_o-991633,pay order
deliver_p-661047,package delivered
pay_o-991885,pay order
pick_i-887302,pick item
confirm_o-991903,confirm order
reorder_i-887290,reorder item
pick_i-887297,pick item
create_p-661052,create package
place_o-991904,place order
confirm_o-991901,confirm order
pick_i-886881,pick item
pick_i-887293,pick item
deliver_p-661037,package delivered
send_p-661050,send package
send_p-661051,send package
pay_o-991747,pay order
out_of_stock_i-887236,item out of stock
place_o-991905,place order
confirm_o-991897,confirm order
pick_i-887298,pick item
deliver_p-661046,package delivered
pick_i-887096,pick item
pick_i-887261,pick item
pick_i-887287,pick item
pick_i-887183,pick item
pick_i-887316,pick item
deliver_p-661048,package delivered
pay_o-991860,pay order
pick_i-887312,pick item
create_p-661053,create package
send_p-661049,send package
pick_i-887317,pick item
out_of_stock_i-887243,item out of stock
pick_i-887310,pick item
reminder_o-991786_493,payment reminder
place_o-991906,place order
pick_i-887305,pick item
pick_i-887303,pick item
create_p-661054,create package
reorder_i-887243,reorder item
pay_o-991892,pay order
pay_o-991799,pay order
out_of_stock_i-887315,item out of stock
pay_o-991832,pay order
pick_i-887284,pick item
out_of_stock_i-887205,item out of stock
pick_i-887196,pick item
pay_o-991886,pay order
deliver_p-661049,package delivered
pick_i-887230,pick item
confirm_o-991899,confirm order
pick_i-887228,pick item
place_o-991907,place order
pick_i-887270,pick item
create_p-661055,create package
pay_o-991903,pay order
confirm_o-991900,confirm order
pay_o-991856,pay order
place_o-991908,place order
pick_i-887267,pick item
place_o-991909,place order
create_p-661056,create package
pick_i-887304,pick item
pay_o-991853,pay order
pick_i-887130,pick item
place_o-991910,place order
reorder_i-887149,reorder item
send_p-661055,send package
confirm_o-991907,confirm order
out_of_stock_i-887324,item out of stock
pick_i-887143,pick item
pick_i-887178,pick item
confirm_o-991902,confirm order
pick_i-887325,pick item
send_p-661053,send package
reorder_i-887324,reorder item
confirm_o-991896,confirm order
pick_i-887268,pick item
pay_o-991875,pay order
pick_i-887112,pick item
pay_o-991769,pay order
out_of_stock_i-887318,item out of stock
pick_i-887327,pick item
place_o-991911,place order
confirm_o-991911,confirm order
pick_i-887322,pick item
pay_o-991861,pay order
pay_o-991765,pay order
pick_i-887340,pick item
deliver_p-661050,package delivered
pick_i-887149,pick item
pick_i-887106,pick item
pick_i-887326,pick item
pick_i-887335,pick item
deliver_p-661055,package delivered
pick_i-887338,pick item
confirm_o-991904,confirm order
place_o-991912,place order
deliver_p-661053,package delivered
pick_i-887311,pick item
out_of_stock_i-887276,item out of stock
confirm_o-991891,confirm order
out_of_stock_i-887280,item out of stock
place_o-991913,place order
confirm_o-991909,confirm order
pick_i-887339,pick item
pick_i-887341,pick item
pick_i-887296,pick item
pick_i-887348,pick item
deliver_p-661051,package delivered
send_p-661054,send package
confirm_o-991912,confirm order
deliver_p-661054,package delivered
pick_i-887180,pick item
reorder_i-887318,reorder item
pick_i-887271,pick item
create_p-661057,create package
send_p-661052,send package
send_p-661057,send package
out_of_stock_i-887314,item out of stock
pay_o-991868,pay order
pick_i-887330,pick item
place_o-991914,place order
reorder_i-887276,reorder item
pick_i-887281,pick item
create_p-661058,create package
pick_i-887329,pick item
pick_i-887252,pick item
deliver_p-661052,package delivered
confirm_o-991908,confirm order
pay_o-991895,pay order
pick_i-887323,pick item
confirm_o-991906,confirm order
pay_o-991852,pay order
pick_i-887299,pick item
place_o-991915,place order
pick_i-887333,pick item
place_o-991916,place order
place_o-991917,place order
